Name,Code,Type,Unit,Description,Manufacturer,Sales Tax,PurchaseTax,StripSize,Scheduled,Strength,Category,Molecule,Mrp,Selling Price,Avg Item Cost,Stock Value@ Cost,Offer,Distributor Name
ESGIPYRIN,,,10'S,,NICHOLAS PIRAMAL INDIA LTD,,5,53,,,,,38.5,29.33,24.8,272.77,,SHRI JAYANTHI ENTERPRISES
VISYNERAL ZINC DROPS 15 ML,,,15 ML,,USV,,14.5,25,,,,,42,29.34,27.29,272.9,,SHRI JAYANTHI ENTERPRISES
GLYCIGON 80,,,10'S,,ARISTO PHARMACEUTICALS LTD,,5,25,,,,,38.25,29.45,27.39,109.56,,SHRI JAYANTHI ENTERPRISES
DICLORAN A,,,10'S,,UNIQUE PHARMACEUTICALS LABS LTD,,5,56,,,,,38.28,29.47,24.4,146.41,,SHRI JAYANTHI ENTERPRISES
TAXIM 1 GM INJ 5 ML,,,2,,ALKEM LABORATORIES LTD,,5,2,,,,,38,29.49,24.78,1261.51,,SHRI JAYANTHI ENTERPRISES
NORMET SYP,,,30ML,,EMCURE PHARMACEUTICALS LTD,,5,73,,,,,38.8,29.56,22.66,294.61,,SHRI JAYANTHI ENTERPRISES
DECAL,,,10'S,,ERIS LIFE SCIENCIES PVT LTD,,5,25,,,,,38.5,29.64,27.54,302.97,,SHRI JAYANTHI ENTERPRISES
RESPINIL 100 ML,,,100 ML,,SKN ORGANICS (P) LTD,,5,55,,,,,38.5,29.64,24.79,297.48,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
SREYAS TAB,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,38.5,29.64,24.79,594.96,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
RAMISTAR 1.25MG,,,10'S,,LUPIN LABORATORIES LTD,,5,1,,,,,38.5,29.65,27.57,27.57,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
GLYCOMET 500 SR **,,,20'S,,USV,,5,25,,,,,36.12,29.66,27.88,2397.68,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
HEALVIT,,,10'S,,HEAL INDIA,,5,48,,,,,42.5,29.69,25.1,326.32,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
ATORSLIM 5,,,10'S,,CARDIMED,,5,134,,,,,39,29.71,26.74,534.8,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
MONTICOPE KID,,,10'S,,MANKIND PHARMA LTD,,5,37,,,,,39,29.71,25.33,202.62,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
PIONORM 15MG,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,39,29.71,27.53,853.53,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
ACETO 250 SUP,,,60 ML,,SHIELD,,14.5,48,,,,,39,29.71,27.63,221.04,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
PRODEP 20 .,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,56,,,,,38.74,29.83,27.74,83.22,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
TELMIKIND AM,,,10'S,,MANKIND PHARMA LTD,,5,48,,,,,39.2,29.87,27.78,611.16,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
FIFTY-50 SYP,,,60ML,,ATLANTA BIOTEC,,5,60,,,,,39,29.96,26.36,6193.5,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
MUTEM,,,30ML,,ATLANTA BIOTEC,,5,60,,,,,39,29.96,26.62,5484.27,Buy 10 get 1,SHRI JAYANTHI ENTERPRISES
ABOVE 5 D,,,6'S,,PFIZER LIMITED,,5,45,,,,,39,30.03,24.56,196.46,Buy 5 get 1,SHRI JAYANTHI ENTERPRISES
CETRIZET D,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,39,30.03,27.93,418.95,Buy 5 get 1,SHRI JAYANTHI ENTERPRISES
PIOZ 15 MG,,,10'S,,USV,,14.5,25,,,,,39.45,30.06,27.96,559.2,Buy 5 get 1,SHRI JAYANTHI ENTERPRISES
DIABETROL SR,,,10'S,,NICHOLAS PIRAMAL INDIA LTD,,5,53,,,,,39.5,30.1,27.69,304.59,Buy 5 get 1,SHRI JAYANTHI ENTERPRISES
TOZAAR 5OMG .,,,10'S,,TORRENT PHARMACEUTICALS LTD,,5,53,,,,,47.99,36.95,34.36,343.6,,SHRI JAYANTHI ENTERPRISES
FENLONG LINIMENT 30 ML,,,30 ML,,SKN ORGANICS (P) LTD,,5,55,,,,,48,36.96,30.91,247.3,,SHRI JAYANTHI ENTERPRISES
MOXIKIND CV DRY SYP,,,30 ML,,MANKIND PHARMA LTD,,5,37,,,,,48.9,37.26,31.76,158.82,,SHRI JAYANTHI ENTERPRISES
AMLOVAS 5MG,,,15'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,57,,,,,49.3,37.31,34.7,832.68,,SHRI JAYANTHI ENTERPRISES
DIPROEX 500,,,10'S,,UNICHEM LABORATORIES LTD,,5,1,,,,,68.5,65.5,1,0,,SHRI MURUGAN AGECIES
HAPPI IT CAP,,,10'S,,GERMAN REMEDIES,,5,1,,,,,147.5,112.38,103.39,413.56,,SHRI MURUGAN AGECIES
GLUCAGEN HYPOKIT,,,,,ABBOTT INDIA LTD,,14.5,25,,,,,940,830,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLUCERNA SR VAN 200 *,,,200 GM,,ABBOTT INDIA LTD,,14.5,102,,,,,345,245.5,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MELACARE OINT,,,15 GM,,AJANTA PHARMA LTD,,5,1,,,,,153,148.5,1,0,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AZITHRAL KID **,,,3'S,,ALEMBIC CHEMICAL WORKS CO LTD,,14.5,45,,,,,16.15,14.5,1,0,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LACTONIC GRANUELS,,,200 GM,,ALEMBIC CHEMICAL WORKS CO LTD,,14.5,45,,,,,199,185,1,0,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
HEMFER SYP 200 ML,,,200 ML,,ALKEM LABORATORIES LTD,,5,1,,,,,80,79,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ARNAC P,,,10'S,,ARIEN LABS,,5,96,,,,,36,32.5,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SELOMAX 50/5,,,7'S,,ASTTRAZENECA PHARMA INDIA LTD,,14.5,25,,,,,101.7,91.5,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
NILTAN CRM,,,15 GM,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,170,167,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OROFER XT DROPS,,,,,EMCURE PHARMACEUTICALS LTD,,5,1,,,,,55,52,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SIMYL MCT OIL,,,50ML,,FDC LIMITED,,5,57,,,,,62,59,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TRITOFEN 10,,,10'S,,FDC LIMITED,,5,69,,,,,16.8,13.8,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ZIFI O 100,,,,,FDC LIMITED,,5,69,,,,,75,72,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LAXOPEG SACH 17 GM,,,17 GM,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,27.25,24.25,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LERAFIL,,,10'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,57.5,54.5,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LYCOBAL FORTE,,,10'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,79,76,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
FINATE,,,10'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,84.11,81.11,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLIMET DS **,,,10'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,9.53,6.53,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCIPHAGE P 15,,,,,FRANCO INDIAN DIABETIC,,5,45,,,,,45.95,42.95,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCIPHAGE P 30,,,,,FRANCO INDIAN DIABETIC,,5,45,,,,,61.9,58.9,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCIPHAGE PG 1G,,,10'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,65.1,62.1,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCIPHAGE PG 2G,,,10'S,,FRANCO INDIAN DIABETIC,,5,45,,,,,75.14,72.14,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
XMET 850,,,15'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,33.5,30.5,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MISOBIT 25,,,10'S,,LUPIN LABORATORIES LTD,,5,53,,,,,65.82,62.82,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
NEBISTAR H,,,10'S,,LUPIN LABORATORIES LTD,,5,1,,,,,77.79,74.79,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PREGADOC 75,,,10'S,,LUPIN LABORATORIES LTD,,5,37,,,,,83.71,80.71,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
K-STAT INJ,,,2ML,,MERCURY LABORATORIES LIMITED,,5,68,,,,,29.77,26.77,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
BABYGESIC 125 60 ML,,,60 ML,,MEYER ORGANICS LTD,,5,7,,,,,29.35,26.35,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
BABYGESIC DROPS,,,15 ML,,MEYER ORGANICS LTD,,5,7,,,,,30.65,27.65,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OLIGOCARE TAB,,,15'S,,MEYER ORGANICS LTD,,5,53,,,,,208.65,205.65,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OVACARE,,,15'S,,MEYER ORGANICS LTD,,5,7,,,,,160,157,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PREGNACARE FORTE 30'S,,,30'S,,MEYER ORGANICS LTD,,5,7,,,,,297,294,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SERLIFT 25 MG,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,40.4,37.4,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
STREPSILS ORANGE,,,10*8'S,,RECKITT & BENCKISER (INDIA) LTD,,5,62,,,,,160,157,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ROLES D CAP,,,10'S,,REXCEL,,5,1,,,,,77.5,74.5,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ZOLE OINT **,,,15GM,,REXCEL,,5,73,,,,,36.64,33.64,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
DUPHASTON,,,10'S,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,426.99,423.99,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
DUVADILAN INJ,,,6*2,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,70.2,67.2,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ACAMPROL,,,6'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,45,42,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
D ROZAVEL 10,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,135,132,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
EZACT 90MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,77,74,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
FLEXURA 400,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,84,81,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
FOMTIDE 200 INH,,,,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,73,,,,,296,293,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
FOMTIDE 400 INH,,,1'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,69,,,,,364,361,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
KETLUR PLUS E/D 5ML,,,,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,67,64,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LATOCOM E/D,,,2.5ML,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,57,,,,,423,420,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LATOPROST E/D,,,2.5 ML,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,360,357,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LETOVAL 2.5MG,,,5'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,172,169,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LIOFEN XL 40,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,350,347,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MAXTIB,,,14'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,57,,,,,309,306,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OCEPRED EYE DROPS,,,,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,10.25,7.25,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OLEANZ 10MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,69,66,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
REZULT M,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,54,51,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SUSTEN SR 200,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,14.5,69,,,,,260,257,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SYNCAPONE 100,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,14.5,1,,,,,57.68,54.68,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AMBRONAC,,,10'S,,TABLETS (INDIA) LIMITED,,14.5,1,,,,,53.18,50.18,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
HERPEX CR 5%,,,5 GM,,TORRENT PHARMACEUTICALS LTD,,5,25,,,,,75,72,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TRINERGIC FORTE,,,10'S,,UNICHEM LABORATORIES LTD,,5,1,,,,,97.3,94.3,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCOMET 500 **,,,10'S,,USV,,5,25,,,,,17.6,14.6,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYCOMET 850 SR,,,10'S,,USV,,5,25,,,,,26.59,23.59,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
NIZER GEL,,,30 GM,,USV,,5,25,,,,,115,112,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
NURIL 2.5 **,,,10'S,,USV,,14.5,25,,,,,19.85,16.85,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PEVESCA 75,,,10'S,,USV,,14.5,25,,,,,82.6,79.6,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PIOZ 30,,,10'S,,USV,,14.5,25,,,,,101.95,98.95,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PIOZ MF 30,,,10'S,,USV,,14.5,25,,,,,101.85,98.85,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PIOZ MF G1,,,10'S,,USV,,14.5,25,,,,,63,60,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PIOZ MF G2,,,10'S,,USV,,14.5,25,,,,,77,74,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ROSEDAY F,,,10'S,,USV,,14.5,25,,,,,152,149,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SENSOFORM 50,,,50 GM,,WARREN,,5,69,,,,,52.25,49.25,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TAMIGEN S,,,5 ML,,WARREN,,5,69,,,,,10.98,7.98,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MOPADAY 15MG,,,15'S,,WOCKHARDT LIMITED,,5,37,,,,,81.75,78.75,1,0,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ANACIN MULTI PAIN,,,10'S,,WYETH,,14.5,62,,,,,20,17,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
BONNISSON DROPS,,,30 ML,,ZANDRA,,14.5,71,,,,,36,33,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
PURE HANDS 500 ML,,,,,ZANDRA,,14.5,71,,,,,225,222,1,0,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SIMILAC 2 400 *,,,401 GM,,ABBOTT INDIA LTD,,5,103,,,,,346,343,2,1,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AZITHRAL KID **,,,4'S,,ALEMBIC CHEMICAL WORKS CO LTD,,5,46,,,,,17.15,14.15,2,1,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ENSURE CHOC 400GM *,,,401GM,,ABBOTT INDIA LTD,,5,26,,,,,416,413,2,1,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
EPILEX 200 **,,,11'S,,ABBOTT INDIA LTD,,5,54,,,,,33.24,30.24,2,1,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
THYRONORM 151,,,,,ABBOTT INDIA LTD,,5,26,,,,,140,137,2,1,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
FAMOCID 40 MG,,,14'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,57,,,,,5.2,2.2,3.7,11.1,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SEMI DAONIL 2.5 **,,,10'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,5.35,2.35,3.83,149.37,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
METROGYL 200,,,10'S,,UNIQUE PHARMACEUTICALS LABS LTD,,5,56,,,,,7.15,4.15,5.44,157.8,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GENTICYN E/E DROPS,,,11 ML,,ABBOTT INDIA LTD,,5,46,,,,,10.96,8.82,8.2,368.11,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLYNASE MF,,,10'S,,USV,,5,25,,,,,11.53,8.87,8.25,940.5,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AMLOKIND 5 MG,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,11.5,8.97,7.65,290.74,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CALMSTAY 0.25,,,10'S,,CEREBRUS,,5,134,,,,,14,10.67,9.6,192,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CIPLOX E/E DROPS 5 ML,,,10 ML,,CIPLA LTD,,5,45,,,,,15.64,12.04,11.2,403.2,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AMLOKIND - AT,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,15.9,12.11,10.32,320.04,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
BECOZINC,,,15'S,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,14.9,12.23,11.25,213.75,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LIBOTRYP TAB,,,15'S,,WOCKHARDT LIMITED,,5,45,,,,,34.5,27.38,25.19,478.61,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
STARVOG 0.3,,,10'S,,MERCK LIMITED,,5,86,,,,,36.2,27.58,25.65,256.5,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CODISTAR DX SYP,,,60 ML,,MANKIND PHARMA LTD,,14.5,1,,,,,36.3,27.66,21.44,107.18,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TAXIM 1 GM INJ 5 ML,,,1,,ALKEM LABORATORIES LTD,,5,1,,,,,37,28.49,23.78,1260.51,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
SERTA 25 MG,,,10'S,,UNICHEM LABORATORIES LTD,,5,1,,,,,38,29.24,26.9,107.6,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
GLIMESTAR M1,,,10'S,,MANKIND PHARMA LTD,,5,1,,,,,39,29.71,27.63,442.08,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ORAWAYS BUCCAL PASTE 5 GM,,,5 GM,,MANKIND PHARMA LTD,,5,48,,,,,39,29.71,25.33,354.59,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TRENTAL 400,,,15'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,36.96,29.87,27.78,277.8,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
NASIVION MINI DROPS,,,10ML,,MERCK LIMITED,,5,25,,,,,39.89,30.39,25.44,203.49,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CEFILAB DT 100,,,10'S,,OZONE PHARMACEUTICALS,,5,92,,,,,40,30.8,25.09,1906.99,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
DROTIN,,,10'S,,WALTER BUSHNELL,,5,68,,,,,40.69,31,28.83,144.15,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
VOMIKIND MD 4,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,40.9,31.16,24.15,193.19,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OBIMET SR 501,,,16'S,,ABBOTT INDIA LTD,,5,54,,,,,41,31.48,29.04,85.12,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ERITEL 20,,,10'S,,ERIS LIFE SCIENCIES PVT LTD,,5,25,,,,,41.25,31.55,29.15,466.44,Buy 5 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CETAPIN XR 1000,,,10'S,,AVENTIES PASTUER INDIA LTD,,14.5,25,,,,,41,31.57,29.32,117.28,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
STAMLO D,,,10'S,,Dr.REDDY's LABORATORIES LTD,,5,1,,,,,41,31.57,29.36,557.84,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LONAZEP 1MG,,,10'S,,SUN PHARMACEUTICALS INDUSTRIES LTD,,5,1,,,,,41,31.57,29.36,29.36,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OTEK-AC +,,,5ML,,FDC LIMITED,,5,57,,,,,42,32,29.76,297.6,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CHERICOF SYP 60 ML,,,60 ML,,RANBAXY LABORATORIES LTD,,5,53,,,,,42,32,26.26,761.46,Buy 10 get 1,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CIFRAN 500MG,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,42.03,32.11,28.31,792.8,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
OMNITAN 25,,,15'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,45,,,,,41.8,32.18,29.93,59.86,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MELMET SR 500MG,,,15'S,,MICRO LABS LTD (INDIA),,5,1,,,,,48,32.2,29.69,653.26,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
AVAS 5MG,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,42.6,32.8,30.18,663.96,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
A TO Z  NS SYP 100 ML,,,100 ML,,ALKEM LABORATORIES LTD,,5,45,,,,,47,32.84,27.49,82.46,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CANDIDERMA CREAM 5 GM,,,5 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,44.5,33.77,25.89,310.71,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CETRIPLUS,,,10'S,,SHIELD,,14.5,48,,,,,45,34.28,31.88,318.8,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
DICLOMOL,,,10'S,,WIN MEDICARE LIMITED,,5,1,,,,,45,34.28,31.88,573.92,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TELVAS 40,,,10'S,,ARISTO PHARMACEUTICALS LTD,,5,25,,,,,45.43,34.97,32.52,520.32,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ZYRCOLD TAB,,,10'S,,UCB INDIA PVT LTD,,5,1,,,,,45.5,35.03,32.58,65.16,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
TAXIM O DROPS 10 ML,,,10 ML,,ALKEM LABORATORIES LTD,,5,1,,,,,46,35.42,32.94,329.4,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
LIVOGEN Z,,,15'S,,MERCK LIMITED,,5,53,,,,,46.5,35.8,33.29,699.09,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
MACTOR 10,,,10'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,57,,,,,46.75,35.99,33.11,99.33,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ORICITRAL SYP,,,100ML,,TTK HEALCARE LIMITED,,5,69,,,,,47.25,36,27.9,167.4,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
ROZAT 5,,,10'S,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,47.5,36.19,33.54,301.83,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
VOLINI GEL 15 GM,,,15 GM,,RANBAXY LABORATORIES LTD,,14.5,54,,,,,47,36.19,30.59,1406.92,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
QUADRAGEL 15 GM,,,15 GM,,FOURRTS (INDIA) LABORATORIES PVT LTD,,5,1,,,,,47.5,36.25,30.65,306.5,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
DOLOGEL CT 10,,,10 GM,,Dr.REDDY's LABORATORIES LTD,,5,54,,,,,49,37.72,34.7,659.3,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
CLOPIVAS AP 75MG TAB,,,15'S,,CIPLA LTD,,5,45,,,,,49,37.73,35.09,421.08,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
WANISH CRM,,,,,OZONE PHARMACEUTICALS,,5,92,,,,,49,37.73,34.15,990.35,,SHRI VENKATALASHMI PHARMA DISTRIBUTORS
